14,5049
15,3675
14,7616
15,2205
14,422
14,4494
14,9169
14,2285
13,7761
13,6622
14,0952
14,635
15,5659
14,343
14,6909
14,4603
14,8603
21,6126
15,753
15,5391
15,1328
14,9649
14,7226
14,3708
14,4856
16,3454
16,8094
16,7861
15,4034
17,671
16,6713
15,7198
15,5562
15,3938
16,4816
18,3104
16,0434
15,095
16,5908
17,5194
15,7937
15,028
17,1133
15,692
17,048
18,8884
16,2895
16,9433
15,1126
17,1553
16,8314
17,7699
18,7772
17,4913
15,6712
17,2952
19,1821
18,3658
18,4362
14,7831
18,717
17,4757
19,2116
18,3148
18,0081
14,418
17,9774
19,5651
17,1167
18,774
16,4254
18,7377
18,2211
18,7754
19,4818
14,2211
16,15
14,5966
17,6047
14,0844
14,3277
17,9251
15,078
16,5889
15,5978
16,2753
18,8648
15,1773
18,4565
14,0527
13,9706
16,5917
14,6422
19,1819
17,8185
17,7418
19,5422
17,2115
20,2483
17,5393
14,135
13,3991
13,6697
14,8575
14,45
14,0285
14,1007
14,067
14,9149
13,3158
14,2982
14,6085
13,5024
16,1133
14,007
13,6055
16,7307
14,6417
17,5837
14,8981
13,9149
17,3408
18,0679
16,5748
15,8794
