0,665733
0,657666
0,663642
0,58381
0,640284
0,550119
0,627717
0,607734
0,640699
0,533079
0,615944
0,669689
0,583796
0,594632
0,57962
0,606763
0,643452
0,599842
0,630287
0,583145
0,603164
0,655388
0,592962
0,612202
0,584314
0,631833
0,547793
0,590847
0,629768
0,632507
0,578164
0,632317
0,553391
0,563641
0,597155
0,537213
0,619352
0,555078
0,624426
0,552837
0,577536
0,571419
0,573317
0,651514
0,560403
0,56543
0,603358
0,565537
0,519128
0,568095
0,601603
0,600364
0,590067
0,610686
0,588499
0,641761
0,598119
0,575316
0,574828
0,557708
0,58187
0,593359
0,547421
0,571691
0,553338
0,565253
0,585091
0,565342
0,559608
0,569691
0,56094
0,544417
0,56118
0,58679
0,574756
0,561184
0,560473
0,59369
0,572772
0,603563
0,596196
0,529803
0,596124
0,560547
0,568933
0,595725
0,596253
0,575024
0,516756
0,556069
0,557699
0,55776
0,558531
0,566056
0,555665
0,606889
0,623536
0,556019
0,558625
0,560476
0,594984
0,605668
0,604217
0,606105
0,584404
0,573064
0,577712
0,589493
0,57419
0,596845
0,589423
0,596295
0,672213
0,626279
0,616481
0,614714
0,584607
0,580222
0,57966
0,573863
0,679178
0,668001
0,717615
0,579137
0,595903
