2,45182
2,50617
2,44051
2,50883
2,40563
2,45373
2,40642
2,46302
2,43924
2,50783
2,42971
2,39637
2,45847
2,45943
2,50885
0,0003374
0,0003206
0,0003146
2,45971
2,45847
0,0003198
0,0003136
0,0003274
0,0003295
0,0003251
2,43179
2,41434
2,43432
2,46544
2,37546
2,42329
2,41106
2,47922
2,42411
2,45751
2,46319
2,45643
2,4161
2,53913
2,41605
2,44483
2,40904
2,49489
2,42744
2,44227
2,45117
2,48944
2,4918
2,42927
2,49267
2,44804
2,4275
2,41123
2,36822
2,37969
2,57882
2,35621
2,39616
2,50339
2,52655
2,41794
2,44337
2,40423
2,5119
2,36798
2,38087
2,37037
2,47153
2,42933
2,41088
2,42773
2,423
2,50701
2,47179
2,46584
2,44898
2,43973
2,45919
2,43874
2,44078
2,45542
2,36663
2,45841
2,4605
2,44421
2,45418
2,46231
2,50129
2,40826
2,40787
2,4381
2,39995
2,52269
2,46519
2,40176
2,57187
2,49778
2,43741
2,51122
2,35992
2,43286
2,38226
2,38156
2,46373
2,42482
2,48593
2,40352
2,52743
2,45676
2,64446
2,39032
2,46492
2,44288
2,45652
2,36455
2,4597
2,36688
2,4176
2,46333
2,45009
2,40519
2,53439
2,41379
2,58718
2,41962
