225,43
234,942
179,411
183,844
224,857
223,856
211,409
227,445
170,395
201,78
234,84
233,025
222,158
216,552
201,6
199,452
221,666
196,704
172,84
211,785
200,704
155,317
217,662
175,546
209,918
185,218
171,186
214,183
188,893
155,189
223,815
186,318
194,787
212,869
214,241
222,288
210,528
190,228
134,327
137,925
143,627
126,707
143,379
127,045
143,608
142,001
131,392
139,603
106,251
126,458
137,766
134,778
117,548
137,085
116,377
114,042
128,161
113,711
140,184
132,491
138,166
137,697
122,129
143,542
141,11
130,138
129,19
129,824
129,209
126,643
126,845
124,12
122,595
119,937
110,162
74,8591
115,729
84,0178
89,4556
96,042
76,7804
81,6672
97,9276
119,684
76,3167
77,487
97,2225
97,7607
93,7836
113,402
99,1078
113,946
115,488
116,442
88,0548
77,3809
118,357
82,909
117,425
104,697
75,4961
71,8018
75,5074
91,4068
70,1455
70,9516
71,5352
72,6513
108,563
75,1375
72,9213
77,5873
98,0983
86,0606
69,8164
70,5225
104,511
70,8508
74,7468
101,892
71,8499
75,8779
72,5131
93,424
69,9189
