2,3168
2,18477
2,23682
2,25363
2,23383
2,26979
2,22793
2,46197
2,39982
2,29489
2,26754
2,15876
2,29004
2,31286
2,26005
2,17936
2,19026
2,17132
2,19099
2,17791
2,15896
2,16918
1,73343
2,15645
2,20321
2,1512
2,10755
2,19975
2,31043
2,08788
2,15556
2,16585
2,09851
2,22806
2,16076
1,93904
1,2905
1,28967
1,3586
1,29265
1,33063
1,2663
1,29666
1,36507
1,28571
1,27916
1,27679
1,59279
2,14432
2,11598
2,13631
2,0365
2,06498
1,53385
1,26961
1,29459
1,21872
1,25965
1,33061
1,25831
1,24423
1,24659
1,27106
1,28028
1,24315
1,21536
1,26664
1,22396
1,32522
1,24032
1,12961
1,25775
1,11855
1,22043
1,14968
1,09135
1,1141
1,07739
1,13675
1,102
1,1646
1,23964
1,0989
1,16136
1,08689
1,13158
1,19454
1,14156
1,18545
1,12846
1,11741
1,12377
1,09801
1,1995
1,17039
1,12213
1,13639
1,09464
1,1745
1,11907
1,10196
1,02115
0,994194
0,972574
1,01716
1,0124
0,961919
0,963393
1,03341
0,996362
0,981123
1,01671
0,978074
1,13465
0,969196
1,01854
0,9666
0,950683
0,96503
0,924349
0,946903
0,946317
0,931121
1,0002
0,936595
