2,06916
2,08964
2,08097
2,02889
2,04043
2,01706
2,03873
2,0112
2,12962
2,03369
2,03886
2,12473
2,00375
2,09973
2,08144
2,06919
1,99346
2,03192
2,01976
2,03972
2,02705
1,93427
1,96892
2,01494
1,98926
1,93443
1,83776
1,42299
2,07749
2,00453
1,98749
2,00991
1,96553
1,7715
1,60112
1,36401
1,37358
1,88031
2,02675
2,00951
2,00166
1,93223
1,96776
1,94528
1,9689
1,95867
1,90201
1,96116
2,00942
1,92572
1,89431
2,01186
1,98453
1,96396
1,44895
1,17113
1,13781
1,17269
1,20037
1,11985
1,16286
1,14828
1,12256
1,1645
1,1101
1,1557
1,09014
1,1231
1,17316
1,142
1,1468
1,14454
1,07004
1,08893
1,02663
0,982181
1,01284
1,0016
1,07054
1,019
1,03865
1,24789
1,04058
1,05717
0,995664
1,0713
1,04835
1,01781
1,04873
1,0222
1,03738
0,995737
0,990218
1,06549
1,06668
1,20187
1,00433
1,01876
1,0591
1,10618
1,08201
1,0197
1,06436
1,0179
1,0302
1,00232
1,01877
0,999719
0,954903
0,936634
0,909064
0,919383
0,89734
0,942855
0,910381
0,931983
0,910471
0,950623
0,965069
0,943304
0,972704
0,927271
0,920033
0,962489
0,933125
