8,58476
7,47921
7,8417
7,20323
8,47267
8,86692
8,0231
8,64675
8,76835
9,2806
0,456663
0,345167
0,416417
0,333295
0,645835
0,365754
0,281276
0,36284
0,264535
0,430222
0,349647
0,239013
0,340086
0,240077
0,402697
8,95137
8,25479
8,97026
7,84301
8,58577
9,11583
8,35448
9,24138
8,51881
8,90947
9,7519
8,71713
9,74069
8,6327
9,45215
10,3673
8,81751
11,5237
10,1302
10,5918
11,2842
0,539507
13,0039
0,465985
11,1319
9,62416
9,09439
9,85075
8,86087
9,87723
13,5816
13,1401
13,4283
9,93459
10,126
10,2911
9,65005
10,8649
12,8172
10,4252
10,6937
9,9065
10,7181
10,4685
10,4441
10,1652
9,68986
10,5662
9,98742
10,3321
10,7208
11,2092
11,3532
9,96015
10,8386
10,8126
10,3833
11,539
10,1702
11,1426
10,8996
9,96941
11,2334
10,253
10,896
10,7275
11,3271
12,1507
10,4012
11,362
10,604
9,87109
10,8689
14,2644
10,8789
11,5524
11,3563
11,8372
14,1288
11,6229
13,3095
11,1873
11,7719
10,8977
11,6408
11,0239
10,9753
11,6358
10,4278
11,3385
10,851
10,2648
12,7306
10,2093
10,9666
10,8357
9,96881
11,2512
10,2493
10,8639
