20,9539
20,7105
21,1076
19,5581
21,4344
20,6912
21,096
21,6695
20,7555
22,9639
21,0253
21,3776
22,1796
20,7173
21,7807
21,2547
21,2613
21,6272
20,4023
21,8399
21,566
20,8302
22,3122
20,0406
22,1495
21,4879
20,3776
20,7548
19,3104
20,7094
21,6432
20,9967
21,0959
19,9917
21,2541
21,1316
20,5665
21,438
19,5531
21,0364
21,312
21,0584
21,6016
20,5412
21,2437
21,6619
20,4998
21,614
19,8207
21,2783
20,8846
20,5206
21,9783
19,8279
21,1878
22,1008
20,8705
22,7603
19,9729
21,9329
21,191
21,6876
21,9668
20,3841
21,1203
21,1532
20,3718
21,431
19,4572
21,7417
20,596
21,1365
19,6901
17,8519
20,0324
19,8978
18,7927
19,4689
18,6045
18,973
19,3621
19,4426
19,2635
18,5416
19,4426
19,2483
19,3984
19,9999
18,3989
19,5095
19,0609
18,743
19,6715
18,5378
19,2615
19,306
18,6648
19,9052
17,938
19,151
18,2608
18,4473
19,1101
18,7223
19,3672
23,5599
20,0931
19,8588
18,9482
19,2971
18,7719
18,716
19,4164
18,3885
19,0083
18,94
18,7061
18,9583
18,7238
19,5667
19,0784
19,2673
19,6763
18,5862
19,523
