0,559076
0,524282
0,503168
0,497327
0,526098
0,55018
0,540993
0,561344
0,571057
0,611258
0,0106532
0,0101912
0,0102232
0,0445072
0,0120921
0,0104871
0,0102206
0,0106555
0,0199408
0,0107347
0,0120572
0,0106506
0,010393
0,505867
0,0115411
0,648975
0,540655
0,618023
0,688105
0,514749
0,540249
0,528626
0,610847
0,673582
0,757784
0,716159
0,496179
0,609836
0,652673
0,559617
0,625462
0,480761
0,612772
0,650306
0,723122
0,59328
0,019342
0,718238
0,644316
0,604712
0,895504
0,545692
0,803517
0,641809
0,510999
0,67943
0,560766
0,598458
0,70284
0,69374
0,486479
0,684324
0,598292
0,605929
0,63655
0,683565
0,578485
0,676878
0,608382
0,662533
0,606595
0,605946
0,573384
0,531881
0,744212
0,854155
0,518612
0,994506
0,509543
0,507417
0,706777
0,519517
0,557957
0,519837
0,697333
0,52005
0,571609
0,499774
0,67904
0,626704
0,495223
0,611474
0,472985
0,600395
0,690292
0,532886
0,639344
0,534256
0,572457
0,734438
0,460641
0,564705
0,523372
0,581697
0,601166
0,556008
0,582028
0,46943
0,467926
0,600018
0,755568
0,473484
0,680889
0,467181
0,650009
0,707295
0,530044
0,492723
0,494313
0,72695
0,588941
0,537113
0,464395
0,661271
0,569535
