0,915449
0,862662
0,965583
0,882778
0,852029
0,912263
0,892702
0,941183
1,03867
1,05664
0,0173274
0,0180548
0,0170112
0,102392
0,0203948
0,0183816
0,017031
0,0172006
0,0337746
0,0176088
0,0183426
0,0169604
0,017062
0,738693
0,0170619
0,946111
0,940955
1,13835
1,15292
0,875861
0,924379
0,835341
0,94518
1,2412
1,29932
1,29078
0,820097
0,932656
1,09514
0,965887
1,05222
0,843028
0,949707
1,06298
1,16403
0,942967
0,0316869
1,03344
0,963673
0,892383
1,50851
0,945229
1,3175
1,09116
0,789523
1,30596
0,892749
1,00935
1,12559
1,27384
0,828725
1,24365
1,06407
1,00078
1,04142
0,998861
0,960468
1,14759
1,09055
1,13284
0,975006
1,06856
0,945442
0,981663
1,11629
1,38637
0,840238
1,41107
0,958803
0,867411
1,07837
0,860968
0,846109
0,933633
1,12908
0,89771
0,896521
0,785415
1,12321
0,95304
0,816574
0,936675
0,784759
1,03781
1,2375
0,905215
1,17692
0,920477
1,02318
1,30806
0,758636
0,980129
0,890909
0,954541
0,90134
0,898536
1,01836
0,777517
0,774389
0,934639
1,16616
0,816434
1,01403
0,78258
1,08368
1,18024
0,930376
0,915539
0,860897
1,17783
1,04246
0,906505
0,802348
1,00126
0,870323
