1,18518
1,27036
1,15717
1,15405
1,16057
1,15657
1,16386
1,15972
1,31935
1,22519
1,23718
1,36026
1,30011
1,24052
1,36051
1,33379
1,37952
1,23777
1,3015
1,21958
1,19006
1,20339
1,4941
1,52289
1,4986
1,18806
1,62948
1,24773
1,24189
1,31285
1,19829
1,21645
1,25625
1,45975
1,26676
1,36931
1,29546
1,34362
1,35616
1,31787
1,45479
1,39893
1,54773
1,28154
1,30805
1,41203
1,48092
1,66827
1,4032
1,37609
1,33193
1,32502
1,50339
1,33336
1,33465
1,37708
1,37327
1,43924
1,41946
1,36903
1,60339
1,30845
1,50764
1,29455
1,61947
1,19968
1,2669
1,18852
1,21511
1,22495
1,16444
1,51723
1,1761
1,29998
1,227
1,3472
1,4661
2,24141
2,14217
1,49641
1,40858
1,34676
1,49116
1,65045
1,36749
1,53545
1,30437
1,25263
1,67981
1,71481
1,73447
1,49677
1,74337
1,2924
1,27591
1,22423
1,39075
1,30298
1,26768
1,33646
1,5367
1,37516
1,27194
1,35391
1,43895
1,33741
1,35801
1,22396
1,25793
1,2703
1,36705
1,30041
1,68627
1,50762
1,39423
1,29809
1,31974
1,21504
1,55498
1,30064
1,38498
1,55435
1,22406
1,48825
1,32438
