9,81226
9,47942
9,51426
7,48021
8,20922
8,2805
7,9529
8,58451
8,90614
8,26553
8,01004
7,64564
7,96397
8,54186
7,93354
9,02947
8,55402
7,95251
7,93446
7,88749
8,85199
1,65439
11,2873
9,19979
7,17112
8,79041
7,75798
8,81978
9,36355
9,01695
9,3243
7,9602
8,95404
8,07565
8,50796
8,26198
7,68324
8,55715
8,3296
8,25671
9,09641
8,06298
8,0018
9,15297
8,43781
8,18721
6,58279
8,84154
8,46129
7,78267
7,54905
8,41034
7,66409
9,63023
8,7023
9,63492
9,58675
7,44192
8,80724
8,37647
10,2674
8,85468
9,82748
9,71928
8,87737
8,02289
8,65434
9,82736
8,72258
8,71098
10,8325
9,69194
9,56901
8,74775
8,39534
7,51065
15,0221
8,39293
8,00634
10,2678
7,89332
9,88853
8,32528
8,97189
8,25332
9,01214
12,3857
9,62669
9,64176
12,2722
10,4714
10,7439
10,32
11,5184
12,0464
9,53334
8,24511
9,08076
9,36457
8,22222
7,09199
8,32372
7,24252
8,02552
8,61818
8,41724
9,2368
7,09997
7,15649
7,83088
7,51956
9,4871
7,94285
7,82209
8,51935
7,38534
9,53813
7,25795
7,41594
8,99375
7,256
8,46457
6,82242
8,55099
9,16156
