1,62552
1,36395
1,7643
1,6819
1,4478
1,27715
1,43512
1,2736
1,5224
1,4161
0,000106
0,0001004
0,0001202
1,42352
0,0001053
0,0001046
0,0001028
0,0001025
0,0001019
0,0001034
0,0001014
0,0001008
0,0001173
1,39736
0,0001058
1,54713
1,69662
1,38839
1,34253
1,32869
1,2735
1,43848
1,49999
1,46628
1,30987
1,42537
1,52967
1,38138
1,46608
1,38281
1,3934
1,36981
1,35365
1,37153
1,36241
1,38712
0,0001114
1,38102
1,391
1,36204
1,37549
1,34417
1,41045
1,48543
1,38453
1,37392
1,62807
1,47613
1,53247
1,51193
1,53563
1,55463
1,36832
1,32654
1,46523
1,55377
1,3573
1,36006
1,32511
1,4042
1,33809
1,33869
1,36801
1,43154
1,55765
1,54057
1,58355
1,51413
1,55911
1,36144
1,57467
1,37561
1,46524
1,50267
1,39854
1,35397
1,36415
1,436
1,41054
1,4849
1,35631
1,42626
1,4805
1,41703
1,34402
1,39071
1,60146
1,39841
1,38997
1,43678
1,47704
1,35932
1,2999
1,38644
1,30768
1,41373
1,42875
1,4713
1,3981
1,38993
1,36171
1,39542
1,3532
1,46137
1,63789
1,52485
1,36562
1,50508
1,52786
1,44069
1,37334
1,4632
1,37367
1,34309
1,45518
