16,3334
18,5656
18,388
16,6904
18,3741
17,0099
17,6556
17,6902
15,848
17,8218
18,0637
18,161
16,7955
16,725
15,9859
18,9256
15,7611
18,9815
16,2529
16,8753
17,2598
16,6329
15,9054
15,2046
17,3233
16,542
19,6461
19,4877
21,9499
19,8128
19,1209
20,3823
19,582
18,687
17,5755
19,0523
17,0436
19,7954
18,0861
18,3359
16,9278
17,62
18,0842
17,1608
18,0378
19,6649
17,532
20,892
19,7621
18,1698
15,2759
19,2777
16,5857
18,2042
21,4927
15,4698
19,8926
16,6253
19,3465
15,782
19,7409
19,8853
20,0053
17,1548
15,5053
21,097
19,6867
15,119
20,0801
14,7228
13,8437
17,8848
17,6874
18,5294
19,0205
13,4949
19,3418
15,2573
19,9613
15,1643
14,4455
17,6307
14,3971
13,9837
20,2444
18,9448
22,1371
18,4011
15,5804
19,5349
15,6599
19,5444
20,282
18,9596
17,2776
16,0909
17,5555
17,0199
19,2141
20,4608
15,9209
17,4534
16,2429
18,0861
17,3126
17,2041
17,8368
16,7281
18,9391
16,5025
16,3911
15,5879
16,8934
17,7647
16,3685
18,2791
17,9813
16,9906
18,1622
17,0442
16,669
16,0537
16,0952
17,479
14,5114
