7,70502
7,32736
7,58898
7,06006
7,77243
7,52477
7,99332
7,6392
7,71947
7,96407
7,62048
8,12486
7,86555
7,14097
9,29398
8,11136
8,18428
7,96238
7,77797
7,83288
7,82061
7,98174
9,297
7,4288
8,09877
7,83151
7,98479
7,83921
7,35106
8,64377
7,84357
7,74519
8,73757
7,45175
7,78974
7,93798
7,5785
8,02273
7,41886
7,72953
7,84515
7,61158
9,98475
7,34945
7,77825
9,21999
7,95901
8,06991
8,2801
7,87294
7,97074
8,70155
9,64968
7,58656
7,95909
8,00279
7,66815
8,21918
7,48294
8,05628
7,87718
7,72183
8,34446
7,48009
8,0964
7,88708
7,73197
8,2185
7,5095
8,04003
7,96018
7,78066
8,17477
7,59534
7,96265
8,05545
8,25784
8,25572
9,11185
10,6174
7,88779
8,96997
8,40883
7,71746
9,2089
8,00478
7,98061
8,34734
7,55967
8,10226
8,14578
7,76984
8,23789
7,49359
8,21275
8,8081
7,73402
8,18858
7,58878
9,50467
8,1284
7,98313
8,29019
7,9983
8,12938
8,26263
8,09741
8,22199
8,0849
8,08754
8,34286
9,3155
8,52501
10,5372
18,9746
8,68915
9,6471
9,06923
8,39574
8,54969
8,50775
8,38937
8,3757
8,14375
9,76359
