8,33385
8,42363
8,95266
8,67447
9,92439
9,10912
9,19185
10,1763
8,57978
9,75172
9,58457
9,68188
9,6493
9,07262
9,61099
10,2314
9,20212
9,26947
9,00982
9,39147
9,9665
8,48385
9,96305
9,52341
8,95081
9,01102
8,39272
9,63041
8,82839
8,91722
10,4721
9,86775
9,64034
8,78294
9,49179
10,7551
9,45682
10,6443
9,53689
9,43099
8,78262
8,7619
9,39896
10,456
9,38375
9,65901
9,29084
10,3375
9,96396
10,0195
8,88245
9,02828
9,88654
8,7
9,23733
9,52486
8,87816
9,45599
9,06941
8,73858
8,44266
8,64747
10,0848
8,13694
8,94946
8,71294
9,19922
9,82462
8,9607
9,39133
8,64505
9,35766
10,3422
8,81595
8,32007
9,69241
9,79504
9,44408
9,03274
9,37502
9,18383
9,60112
9,1881
8,59676
8,93295
9,0077
9,97931
10,7756
9,39853
9,28639
10,1937
9,5487
10,3958
9,58601
10,4568
10,9195
10,9959
10,981
8,85377
9,18992
9,41744
9,4258
9,46937
9,61013
10,8307
9,7902
9,75163
9,92331
9,70101
9,7349
22,0523
19,0752
19,8397
18,7952
19,713
18,8985
19,0979
20,0508
18,2319
19,4473
18,6549
19,4174
18,9447
18,0922
19,3448
